recall_id,organization,product_name,issue,category,updated_at,data_received_at
53802,Health Canada,,Strangulation hazard,Consumer product - Household items,2015-06-24,2024-05-29 02:56:22.777816
53804,Health Canada,,Electrical hazard,Consumer product - Tools and accessories,2015-06-24,2024-05-29 02:56:22.777816
53699,Health Canada,,Product safety,Health product - Drugs,2015-06-24,2024-05-29 02:56:22.777816
53910,Health Canada,,"New safety information, Product safety",Health product - Drugs,2015-06-24,2024-05-29 02:56:22.777816
54058,Canadian Food Inspection Agency,,Listeria,Food,2015-06-24,2024-05-29 02:56:22.777816
53900,Canadian Food Inspection Agency,,,Food,2015-06-23,2024-05-29 02:56:22.777816
53927,Canadian Food Inspection Agency,,,Food,2015-06-23,2024-05-29 02:56:22.777816
53890,Health Canada,,Product safety,Health product - Drugs,2015-06-22,2024-05-29 02:56:22.777816
53694,Health Canada,,Product safety,Health product - Drugs,2015-06-22,2024-05-29 02:56:22.777816
53300,Canadian Food Inspection Agency,,Sulphites,Food,2015-06-22,2024-05-29 02:56:22.777816
53975,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2015-06-22,2024-05-29 02:56:22.777816
53568,Health Canada,,Electrical hazard,Consumer product - Tools and accessories,2015-06-22,2024-05-29 02:56:22.777816
53889,Health Canada,,"Undeclared substance, Unauthorized product",Health product - Drugs,2015-06-22,2024-05-29 02:56:22.777816
53891,Health Canada,,Contamination,Health product - Drugs,2015-06-20,2024-05-29 02:56:22.777816
53697,Health Canada,,Contamination,Health product - Drugs,2015-06-20,2024-05-29 02:56:22.777816
53572,Canadian Food Inspection Agency,,,Food,2015-06-19,2024-05-29 02:56:22.777816
53566,Canadian Food Inspection Agency,,Mustard,Food,2015-06-19,2024-05-29 02:56:22.777816
53565,Canadian Food Inspection Agency,,Sulphites,Food,2015-06-19,2024-05-29 02:56:22.777816
69568,Transport Canada,Bus recalled by NAVISTAR,Brakes,"Vehicles - Bus, Vehicles - Truck - Med. & H.D.",2015-06-19,2024-05-29 02:56:22.777816
69426,Transport Canada,RV Trailer recalled by JAYCO,Label,Vehicles - RV Trailer,2015-06-18,2024-05-29 02:56:22.777816
69424,Transport Canada,RV Trailer recalled by KEYSTONE,Structure,Vehicles - RV Trailer,2015-06-18,2024-05-29 02:56:22.777816
69431,Transport Canada,Car recalled by FERRARI,Visual System,Vehicles - Car,2015-06-18,2024-05-29 02:56:22.777816
69432,Transport Canada,Car recalled by FERRARI,Seats And Restraints,Vehicles - Car,2015-06-18,2024-05-29 02:56:22.777816
69434,Transport Canada,Equipment recalled by GENIE INDUSTRIES,Accessories,Vehicles - Equipment,2015-06-18,2024-05-29 02:56:22.777816
53571,Canadian Food Inspection Agency,,Milk,Food,2015-06-18,2024-05-29 02:56:22.777816
53084,Canadian Food Inspection Agency,,Milk,Consumer product - Tools and accessories,2015-06-18,2024-05-29 02:56:22.777816
53574,Health Canada,,,Food - Other,2015-06-17,2024-05-29 02:56:22.777816
53579,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2015-06-17,2024-05-29 02:56:22.777816
53583,Canadian Food Inspection Agency,,,Food,2015-06-17,2024-05-29 02:56:22.777816
53052,Canadian Food Inspection Agency,,,Health product - Drugs,2015-06-17,2024-05-29 02:56:22.777816
70003,Transport Canada,Car recalled by HONDA,Airbag,"Vehicles - Car, Vehicles - Light Truck & Van",2015-06-17,2024-05-29 02:56:22.777816
69437,Transport Canada,SUV recalled by LAND ROVER,Structure,Vehicles - SUV,2015-06-17,2024-05-29 02:56:22.777816
69479,Transport Canada,RV Trailer recalled by REV RECREATION GROUP,Accessories,Vehicles - RV Trailer,2015-06-17,2024-05-29 02:56:22.777816
70566,Transport Canada,Car recalled by HONDA,Airbag,"Vehicles - Car, Vehicles - Minivan",2015-06-17,2024-05-29 02:56:22.777816
53696,Canadian Food Inspection Agency,,Gluten,Food,2015-06-16,2024-05-29 02:56:22.777816
53582,Health Canada,,"New safety information, Product safety",Health product - Drugs,2015-06-16,2024-05-29 02:56:22.777816
53364,Canadian Food Inspection Agency,,Listeria,Food,2015-06-16,2024-05-29 02:56:22.777816
53570,Health Canada,,Product safety,Health product - Drugs,2015-06-16,2024-05-29 02:56:22.777816
53239,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53567,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53281,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53559,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53577,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53576,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53287,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53285,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53580,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53584,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53586,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
53288,Health Canada,,Health products,Health product - Medical device,2015-06-15,2024-05-29 02:56:22.777816
69436,Transport Canada,RV Trailer recalled by GULF STREAM COACH,Structure,Vehicles - RV Trailer,2015-06-15,2024-05-29 02:56:22.777816
53289,Health Canada,,,Health product - Drugs,2015-06-13,2024-05-29 02:56:22.777816
53284,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53282,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53152,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53286,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53908,Canadian Food Inspection Agency,,Vibrio parahaemolyticus,Food,2015-06-12,2024-05-29 02:56:22.777816
53554,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53575,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53564,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53578,Health Canada,,"New safety information, Product safety",Health product - Drugs,2015-06-12,2024-05-29 02:56:22.777816
53585,Health Canada,,Health products,Health product - Medical device,2015-06-12,2024-05-29 02:56:22.777816
53283,Canadian Food Inspection Agency,,Milk,Food,2015-06-11,2024-05-29 02:56:22.777816
53698,Canadian Food Inspection Agency,,,Food,2015-06-11,2024-05-29 02:56:22.777816
69446,Transport Canada,Minivan recalled by FIAT CHRYSLER AUTOMOBILES,Electrical,"Vehicles - Minivan, Vehicles - SUV",2015-06-11,2024-05-29 02:56:22.777816
69447,Transport Canada,Car recalled by SUBARU,Accessories,Vehicles - Car,2015-06-11,2024-05-29 02:56:22.777816
69439,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Airbag,Vehicles - Truck - Med. & H.D.,2015-06-10,2024-05-29 02:56:22.777816
53280,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53230,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53227,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53232,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53569,Canadian Food Inspection Agency,,Peanut,Food,2015-06-10,2024-05-29 02:56:22.777816
53279,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53356,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53360,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53361,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53362,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53273,Health Canada,,Health products,Health product - Medical device,2015-06-10,2024-05-29 02:56:22.777816
53363,Canadian Food Inspection Agency,,Milk,Food,2015-06-10,2024-05-29 02:56:22.777816
53260,Health Canada,,,Consumer product - Other,2015-06-09,2024-05-29 02:56:22.777816
53271,Health Canada,,Product safety,Health product - Natural health products,2015-06-09,2024-05-29 02:56:22.777816
53231,Canadian Food Inspection Agency,,Soy,Food,2015-06-09,2024-05-29 02:56:22.777816
69907,Transport Canada,Car recalled by HONDA,Steering,Vehicles - Car,2015-06-09,2024-05-29 02:56:22.777816
69452,Transport Canada,Motorhome recalled by TIFFIN,Accessories,Vehicles - Motorhome,2015-06-08,2024-05-29 02:56:22.777816
69640,Transport Canada,Heavy Trailer recalled by MANAC,Brakes,Vehicles - Heavy Trailer,2015-06-08,2024-05-29 02:56:22.777816
69455,Transport Canada,Bus recalled by PREVOST,Electrical,Vehicles - Bus,2015-06-08,2024-05-29 02:56:22.777816
69466,Transport Canada,SUV recalled by TOYOTA,Brakes,Vehicles - SUV,2015-06-08,2024-05-29 02:56:22.777816
53248,Canadian Food Inspection Agency,,Listeria,Food,2015-06-07,2024-05-29 02:56:22.777816
53228,Canadian Food Inspection Agency,,,Food,2015-06-05,2024-05-29 02:56:22.777816
53557,Health Canada,,,Consumer product - Chemicals,2015-06-05,2024-05-29 02:56:22.777816
53226,Health Canada,,Strangulation hazard,Consumer product - Household items,2015-06-05,2024-05-29 02:56:22.777816
69496,Transport Canada,School Bus recalled by COLLINS BUS CORPORATION,Seats And Restraints,Vehicles - School Bus,2015-06-05,2024-05-29 02:56:22.777816
53270,Health Canada,,Product safety,Health product - Drugs,2015-06-04,2024-05-29 02:56:22.777816
54459,Health Canada,,Health products,Health product - Medical device,2015-06-04,2024-05-29 02:56:22.777816
53573,Health Canada,,Product safety,Health product - Drugs,2015-06-04,2024-05-29 02:56:22.777816
53269,Canadian Food Inspection Agency,,Sulphites,Food,2015-06-04,2024-05-29 02:56:22.777816
53563,Health Canada,,Electrical hazard,"Consumer product - Household items, Consumer product - Tools and accessories",2015-06-04,2024-05-29 02:56:22.777816
53243,Health Canada,,Fire hazard,Consumer product - Household items,2015-06-04,2024-05-29 02:56:22.777816
53266,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53268,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53560,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-06-03,2024-05-29 02:56:22.777816
53267,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53219,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53255,Health Canada,,Chemical hazard,Consumer product - Chemicals,2015-06-03,2024-05-29 02:56:22.777816
53256,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53264,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53258,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53259,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53247,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53246,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53272,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53242,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53556,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53275,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2015-06-03,2024-05-29 02:56:22.777816
53562,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
53353,Health Canada,,Labelling and packaging,Consumer product - Outdoor living,2015-06-03,2024-05-29 02:56:22.777816
53224,Health Canada,,Health products,Health product - Medical device,2015-06-03,2024-05-29 02:56:22.777816
69720,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,Vehicles - Truck - Med. & H.D.,2015-06-03,2024-05-29 02:56:22.777816
53276,Health Canada,,"Undeclared substance, Unauthorized product",Health product - Natural health products,2015-06-02,2024-05-29 02:56:22.777816
53561,Health Canada,,,Food,2015-06-02,2024-05-29 02:56:22.777816
53253,Health Canada,,Labelling and packaging,Consumer product - Outdoor living,2015-06-02,2024-05-29 02:56:22.777816
53354,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53221,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53220,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53236,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53207,Health Canada,,Electrical hazard,Consumer product - Tools and accessories,2015-06-01,2024-05-29 02:56:22.777816
53218,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53210,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53201,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53241,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53189,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53188,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53250,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53215,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53185,Health Canada,,Health products,Health product - Medical device,2015-06-01,2024-05-29 02:56:22.777816
53555,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-05-29,2024-05-29 02:56:22.777816
53257,Health Canada,,,Health product - Natural health products,2015-05-29,2024-05-29 02:56:22.777816
53222,Health Canada,,,Food,2015-05-29,2024-05-29 02:56:22.777816
53229,Canadian Food Inspection Agency,,,Food,2015-05-29,2024-05-29 02:56:22.777816
53245,Health Canada,,,Food - Other,2015-05-29,2024-05-29 02:56:22.777816
53244,Health Canada,,Undeclared substance,"Health product - Drugs, Health product - Natural health products",2015-05-29,2024-05-29 02:56:22.777816
53274,Canadian Food Inspection Agency,,Microbial Contamination,Food,2015-05-29,2024-05-29 02:56:22.777816
53278,Canadian Food Inspection Agency,,Mustard,Food,2015-05-29,2024-05-29 02:56:22.777816
53225,Canadian Food Inspection Agency,,,Food,2015-05-29,2024-05-29 02:56:22.777816
69472,Transport Canada,Car recalled by MITSUBISHI,Airbag,Vehicles - Car,2015-05-29,2024-05-29 02:56:22.777816
53240,Canadian Food Inspection Agency,,,Food,2015-05-28,2024-05-29 02:56:22.777816
53254,Canadian Food Inspection Agency,,Milk,Food,2015-05-27,2024-05-29 02:56:22.777816
53558,Canadian Food Inspection Agency,,Mustard,Food,2015-05-27,2024-05-29 02:56:22.777816
69471,Transport Canada,A.T.V. recalled by BOMBARDIER RECREATIONAL PRODUCTS,Accessories,Vehicles - A.T.V.,2015-05-27,2024-05-29 02:56:22.777816
53181,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53172,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53182,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53184,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53355,Health Canada,,Product safety,Health product - Natural health products,2015-05-26,2024-05-29 02:56:22.777816
53251,Health Canada,,Product safety,Health product - Drugs,2015-05-26,2024-05-29 02:56:22.777816
53249,Health Canada,,Product safety,Health product - Drugs,2015-05-26,2024-05-29 02:56:22.777816
53174,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53161,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53214,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53212,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53217,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53208,Health Canada,,Health products,Health product - Medical device,2015-05-26,2024-05-29 02:56:22.777816
53199,Health Canada,,Product safety,Health product - Drugs,2015-05-26,2024-05-29 02:56:22.777816
53209,Health Canada,,Laceration hazard,Consumer product - Sports and fitness,2015-05-26,2024-05-29 02:56:22.777816
53237,Health Canada,,Product safety,Health product - Drugs,2015-05-26,2024-05-29 02:56:22.777816
53235,Health Canada,,Product safety,Health product - Natural health products,2015-05-26,2024-05-29 02:56:22.777816
53234,Health Canada,,Product safety,Health product - Drugs,2015-05-26,2024-05-29 02:56:22.777816
53265,Canadian Food Inspection Agency,,"Mustard, Sulphites",Food,2015-05-25,2024-05-29 02:56:22.777816
53200,Canadian Food Inspection Agency,,,Food,2015-05-25,2024-05-29 02:56:22.777816
69500,Transport Canada,Bus recalled by NOVA BUS,Engine,Vehicles - Bus,2015-05-25,2024-05-29 02:56:22.777816
69476,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2015-05-22,2024-05-29 02:56:22.777816
69477,Transport Canada,Bus recalled by NEW FLYER,Structure,Vehicles - Bus,2015-05-22,2024-05-29 02:56:22.777816
69480,Transport Canada,Bus recalled by NEW FLYER,Engine,Vehicles - Bus,2015-05-22,2024-05-29 02:56:22.777816
53216,Health Canada,,Product safety,Health product - Drugs,2015-05-22,2024-05-29 02:56:22.777816
53187,Canadian Food Inspection Agency,,Tampering,Food,2015-05-22,2024-05-29 02:56:22.777816
53195,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53211,Health Canada,,Product safety,Health product - Drugs,2015-05-21,2024-05-29 02:56:22.777816
53149,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53150,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53151,Health Canada,,Medical devices,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53205,Health Canada,,Product safety,"Health product - Drugs, Health product - Biologic or vaccine",2015-05-21,2024-05-29 02:56:22.777816
53153,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53154,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53155,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53156,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53158,Health Canada,,Fire hazard,Consumer product - Electronics,2015-05-21,2024-05-29 02:56:22.777816
53196,Canadian Food Inspection Agency,,Mustard,Food,2015-05-21,2024-05-29 02:56:22.777816
53177,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53194,Health Canada,,Medical devices,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53193,Health Canada,,Burn hazard,Consumer product - Household items,2015-05-21,2024-05-29 02:56:22.777816
53191,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53186,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53183,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53165,Health Canada,,,Consumer product - Chemicals,2015-05-21,2024-05-29 02:56:22.777816
53179,Health Canada,,,Food,2015-05-21,2024-05-29 02:56:22.777816
53178,Health Canada,,Health products,Health product - Medical device,2015-05-21,2024-05-29 02:56:22.777816
53176,Health Canada,,Product safety,Health product - Drugs,2015-05-21,2024-05-29 02:56:22.777816
69520,Transport Canada,School Bus recalled by NAVISTAR,Electrical,Vehicles - School Bus,2015-05-21,2024-05-29 02:56:22.777816
69486,Transport Canada,Car recalled by SUBARU,Accessories,"Vehicles - Car, Vehicles - SUV",2015-05-20,2024-05-29 02:56:22.777816
53859,Health Canada,,Health products,Health product - Medical device,2015-05-20,2024-05-29 02:56:22.777816
53206,Health Canada,,"Burn hazard, Fire hazard",Consumer product - Appliances,2015-05-20,2024-05-29 02:56:22.777816
53180,Canadian Food Inspection Agency,,Milk,Food,2015-05-20,2024-05-29 02:56:22.777816
53233,Canadian Food Inspection Agency,,,Food,2015-05-20,2024-05-29 02:56:22.777816
53213,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-05-20,2024-05-29 02:56:22.777816
53223,Canadian Food Inspection Agency,,,Food,2015-05-19,2024-05-29 02:56:22.777816
53203,Health Canada,,Product safety,Health product - Natural health products,2015-05-19,2024-05-29 02:56:22.777816
53202,Health Canada,,Product safety,Health product - Natural health products,2015-05-19,2024-05-29 02:56:22.777816
53160,Health Canada,,Product safety,Health product - Natural health products,2015-05-19,2024-05-29 02:56:22.777816
53162,Health Canada,,Product safety,Health product - Natural health products,2015-05-19,2024-05-29 02:56:22.777816
53197,Health Canada,,Product safety,Health product - Natural health products,2015-05-19,2024-05-29 02:56:22.777816
53164,Canadian Food Inspection Agency,,,Food,2015-05-19,2024-05-29 02:56:22.777816
69488,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,"Vehicles - Light Truck & Van, Vehicles - Truck - Med. & H.D.",2015-05-19,2024-05-29 02:56:22.777816
69489,Transport Canada,Car recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,Vehicles - Car,2015-05-19,2024-05-29 02:56:22.777816
69494,Transport Canada,SUV recalled by TOYOTA,Airbag,Vehicles - SUV,2015-05-19,2024-05-29 02:56:22.777816
69487,Transport Canada,RV Trailer recalled by OPEN RANGE RV,Accessories,Vehicles - RV Trailer,2015-05-19,2024-05-29 02:56:22.777816
69544,Transport Canada,Car recalled by GENERAL MOTORS,Engine,Vehicles - Car,2015-05-19,2024-05-29 02:56:22.777816
70266,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
69592,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
70390,Transport Canada,RV Trailer recalled by HEARTLAND,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
70555,Transport Canada,RV Trailer recalled by FOREST RIVER,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
69715,Transport Canada,RV Trailer recalled by STARCRAFT RV,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
70621,Transport Canada,RV Trailer recalled by KEYSTONE,Label,Vehicles - RV Trailer,2015-05-15,2024-05-29 02:56:22.777816
53163,Canadian Food Inspection Agency,,,Food,2015-05-15,2024-05-29 02:56:22.777816
53159,Health Canada,,Product safety,Health product - Drugs,2015-05-15,2024-05-29 02:56:22.777816
53157,Health Canada,,"Undeclared substance, Unauthorized product, Product safety",Health product - Natural health products,2015-05-15,2024-05-29 02:56:22.777816
53192,Health Canada,,"Undeclared substance, Unauthorized product, Product safety",Health product - Natural health products,2015-05-15,2024-05-29 02:56:22.777816
53204,Canadian Food Inspection Agency,,Milk,Food,2015-05-15,2024-05-29 02:56:22.777816
53170,Health Canada,,"Contamination, Product safety",Health product - Drugs,2015-05-15,2024-05-29 02:56:22.777816
53190,Canadian Food Inspection Agency,,Milk,Food,2015-05-14,2024-05-29 02:56:22.777816
53175,Health Canada,,,Food - Other,2015-05-14,2024-05-29 02:56:22.777816
69760,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,Vehicles - Truck - Med. & H.D.,2015-05-14,2024-05-29 02:56:22.777816
70066,Transport Canada,Car recalled by GENERAL MOTORS,Electrical,Vehicles - Car,2015-05-13,2024-05-29 02:56:22.777816
69497,Transport Canada,Equipment recalled by ALTEC INDUSTRIES,Accessories,Vehicles - Equipment,2015-05-13,2024-05-29 02:56:22.777816
69498,Transport Canada,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,Vehicles - SUV,2015-05-13,2024-05-29 02:56:22.777816
53139,Health Canada,,Labelling and packaging,Consumer product - Chemicals,2015-05-13,2024-05-29 02:56:22.777816
53146,Health Canada,,Product safety,Health product - Drugs,2015-05-13,2024-05-29 02:56:22.777816
53148,Canadian Food Inspection Agency,,,Food,2015-05-13,2024-05-29 02:56:22.777816
53166,Health Canada,,Product safety,Health product - Drugs,2015-05-12,2024-05-29 02:56:22.777816
53142,Health Canada,,Product safety,Health product - Drugs,2015-05-12,2024-05-29 02:56:22.777816
53143,Health Canada,,Product safety,Health product - Drugs,2015-05-12,2024-05-29 02:56:22.777816
53144,Health Canada,,Product safety,Health product - Drugs,2015-05-12,2024-05-29 02:56:22.777816
53167,Health Canada,,Product safety,Health product - Drugs,2015-05-12,2024-05-29 02:56:22.777816
53132,Health Canada,,"Chemical hazard, Labelling and packaging",Consumer product - Chemicals,2015-05-12,2024-05-29 02:56:22.777816
53115,Health Canada,,,Consumer product - Household items,2015-05-12,2024-05-29 02:56:22.777816
53130,Health Canada,,Choking hazard,Consumer product - Toys and games,2015-05-12,2024-05-29 02:56:22.777816
53168,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2015-05-11,2024-05-29 02:56:22.777816
53129,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2015-05-11,2024-05-29 02:56:22.777816
69506,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Seats And Restraints,Vehicles - Light Truck & Van,2015-05-11,2024-05-29 02:56:22.777816
69503,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Wheels,Vehicles - Truck - Med. & H.D.,2015-05-11,2024-05-29 02:56:22.777816
53140,Canadian Food Inspection Agency,,E. Coli O157:H7,Food,2015-05-09,2024-05-29 02:56:22.777816
53110,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53119,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53116,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53114,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53109,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53123,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53122,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53121,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53138,Health Canada,,Labelling and packaging,Consumer product - Outdoor living,2015-05-08,2024-05-29 02:56:22.777816
53120,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53117,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53118,Health Canada,,Health products,Health product - Medical device,2015-05-08,2024-05-29 02:56:22.777816
53136,Health Canada,,Product safety,Health product - Drugs,2015-05-07,2024-05-29 02:56:22.777816
53135,Health Canada,,Product safety,Health product - Drugs,2015-05-07,2024-05-29 02:56:22.777816
53126,Health Canada,,,Consumer product - Household items,2015-05-07,2024-05-29 02:56:22.777816
53171,Canadian Food Inspection Agency,,,Food,2015-05-07,2024-05-29 02:56:22.777816
53147,Canadian Food Inspection Agency,,Staphylococcus aureus,Food,2015-05-07,2024-05-29 02:56:22.777816
53094,Health Canada,,Unauthorized products,Consumer product - Electronics,2015-05-07,2024-05-29 02:56:22.777816
53134,Health Canada,,,Food - Other,2015-05-07,2024-05-29 02:56:22.777816
